-93.0068151884746	51.5162082986474
-88.0599543735559	51.9365298057973
-83.3394205240257	46.650178542796
-81.2378129882759	46.7148433900499
-83.0969273468238	51.3707123923263
-80.1223443731472	47.6524836752305
-79.6535242305569	45.9873638584442
-77.5680829066206	45.6802058339884
-79.5080283242358	44.8072303960616
-75.7736333953266	45.076050538652
-74.9168241692132	45.2275519032116
-76.1292900552227	44.8233966078751
-76.8406033750149	44.645568277927
-77.4710856357398	44.4839061597924
-77.954570625584	44.3982494998963
-78.2308975909724	44.4839061597924
-79.023041969832	44.0635846526425
-79.3948648415415	43.7402604163733
-79.4433634769819	44.0312522290155
-79.9636849841319	43.5977672391714
-79.7222306307641	43.6755955691194
-79.9606822550126	43.2229416383426
-79.3301999942877	43.028947096581
-80.2961311501419	42.8592018725397
-80.2961311501419	43.1744430029022
-80.5062919037169	43.4735179214512
-80.3163389149087	43.8049252636271
-80.995319811074	44.3222440416578
-81.3186440473432	43.5785982982387
-81.4964723772913	43.0451133083945
-80.7528266338721	43.0451133083945
-82.1592870616431	42.851118766633
-82.2037441441302	42.3903817299494
-82.8059355341815	42.1559716586542
